k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,hyouji,orders2
17,31,0,2.0,\epsilon^{*}31,"[O3] Prop4.7(11), \ \Delta({\varepsilon^{*}_{31}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,40,1 0 0 0 0 0 0 0 0 0 0 0,\epsilon^{*}31,2.0
17,31,1,2.0,\sigma31\eta38\mu39,"[O3] Prop4.7(11), \ (\Delta({\sigma_{31}}{\eta_{38}}{\mu_{39}})=)\eta_{31}\sigma_{32}\mu_{39}=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9 2 12,0 1 0 0 0 0 0 0 0 0 0 0,\sigma31\eta38\mu39,2.0
17,31,2,2.0,\nu31\kappa34,"[O3] Prop4.7(11), \ \Delta({\nu_{31}}{\kappa_{34}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 23,0 0 1 0 0 0 0 0 0 0 0 0,\nu31\kappa34,2.0
17,31,3,2.0,\bar{\mu}31,"[O3] Prop4.7(11), \ \Delta({\bar{\mu}_{31}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,38,0 0 0 1 0 0 0 0 0 0 0 0,\bar{\mu}31,2.0
17,,2,,,,,,,,,,,,
18,2,0,4.0,\eta2\bar{\varepsilon}',,,"Lem5.7, \ E (\eta_2 \bar{\varepsilon}{'})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,2 37,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\bar{\varepsilon}',4.0
18,2,1,2.0,\eta2\bar{\mu}3,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta2\bar{\mu}3,2.0
18,2,2,2.0,\eta2^2\mu4\sigma13,,,"(7.7), \ 2\mu'=\eta_{3}^2\mu_5",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,2 2 12 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta2^2\mu4\sigma13,2.0
18,3,0,4.0,\mu'\sigma14,,,,0 0 0 0 1 0 0 0 0 0 0 0,"(7.7), \ H(\mu')=\mu_5",1 0 0 0 0 0 0 0 0 0 0 0,15 9,1 0 0 0 0 0 0 0 0 0 0 0,\mu'\sigma14,4.0
18,3,1,2.0,\nu'\bar{\varepsilon}6,,,,0 0 0 0 0 1 0 0 0 0 0 0,"(5.3), \ H(\nu')=\eta_5",0 1 0 0 0 0 0 0 0 0 0 0,3 25,0 1 0 0 0 0 0 0 0 0 0 0,\nu'\bar{\varepsilon}6,2.0
18,3,2,2.0,\eta3\bar{\mu}4,,,,0 0 0 0 0 0 1 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta3\bar{\mu}4,2.0
18,4,0,8.0,\nu4\rho'',,,"p147, \ \Delta(\rho')=x \nu_{4}\rho''+ \ some",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,4 28,1 0 0 0 0 0 0 0 0 0 0 0,\nu4\rho'',8.0
18,4,1,2.0,\nu4\sigma'\bar{\nu}14,,,"p147, \ \Delta(\sigma_9\bar{\nu}_{16})=\nu_4\sigma'\bar{\nu}_{14}+E (\epsilon'\bar{\nu}_{13})",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,4 8 11,0 1 0 0 0 0 0 0 0 0 0 0,\nu4\sigma'\bar{\nu}14,2.0
18,4,2,2.0,\nu4\sigma'\epsilon14,,,"p147, \ \Delta(\sigma_9\epsilon_{16})=\nu_4\sigma'\epsilon_{14}+E (\epsilon'\epsilon_{13})",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,4 8 10,0 0 1 0 0 0 0 0 0 0 0 0,\nu4\sigma'\epsilon14,2.0
18,4,3,2.0,\nu4\bar{\varepsilon}7,,,"(5.8), \ \Delta(\bar{\varepsilon}_9)=E \nu'\bar{\varepsilon}_7",0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,4 25,0 0 0 1 0 0 0 0 0 0 0 0,\nu4\bar{\varepsilon}7,2.0
18,4,4,4.0,E \mu'\sigma15,,,"(7.14), \ 2\zeta_5=\pm E^2\mu'",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,15 9,0 0 0 0 1 0 0 0 0 0 0 0,E \mu'\sigma15,4.0
18,4,5,2.0,E \nu'\bar{\varepsilon}7,,,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,3 25,0 0 0 0 0 1 0 0 0 0 0 0,E \nu'\bar{\varepsilon}7,2.0
18,4,6,2.0,\eta4\bar{\mu}5,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 0 0 0 0 1 0 0 0 0 0,\eta4\bar{\mu}5,2.0
18,5,0,8.0,\zeta5\sigma16,"p149, \ \Delta(\zeta_5\sigma_{16})\equiv \pm (\eta_2\mu'\sigma_{14}) \mod \{\eta_2\nu'\bar{\varepsilon}_6 \} + \{\eta_{2}^2\bar{\mu}_4 \}",1 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem6.7, \ H(\zeta_5)=8\sigma_9",8 0 0 0 0 0 0 0 0 0 0 0,16 9,1 0 0 0 0 0 0 0 0 0 0 0,\zeta5\sigma16,8.0
18,5,1,2.0,\nu5\bar{\varepsilon}8,"Lem5.7, \ \Delta(\nu_5)=\pm (\eta_2\nu')",0 1 0 0 0 0 0 0 0 0 0 0,"p148, \ \Delta(\kappa_{11})=\nu_5\bar{\varepsilon}_8",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 25,0 1 0 0 0 0 0 0 0 0 0 0,\nu5\bar{\varepsilon}8,2.0
18,5,2,2.0,\eta5\bar{\mu}6,"Lem5.2, \ \Delta(\eta_5 \bar{\mu}_6)=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta5\bar{\mu}6,2.0
18,6,0,2.0,\Delta(E \theta)\eta23,,,,0 0 0 0 0 0 0 0 0 0 0 0,"Lem12.11, \ H(\Delta(E \theta))=\theta'",1 0 0 0 0 0 0 0 0 0 0 0,39 2,1 0 0 0 0 0 0 0 0 0 0 0,\Delta(E \theta)\eta23,2.0
18,6,1,8.0,\zeta6\sigma17,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,16 9,0 1 0 0 0 0 0 0 0 0 0 0,\zeta6\sigma17,8.0
18,6,2,2.0,\eta6\bar{\mu}7,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta6\bar{\mu}7,2.0
18,7,0,8.0,\zeta7\sigma18,,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,16 9,1 0 0 0 0 0 0 0 0 0 0 0,\zeta7\sigma18,8.0
18,7,1,2.0,\eta7\bar{\mu}8,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta7\bar{\mu}8,2.0
18,8,0,8.0,\sigma8\zeta15,,,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,9 16,1 0 0 0 0 0 0 0 0 0 0 0,\sigma8\zeta15,8.0
18,8,1,8.0,\zeta8\sigma19,,,"p148, \ \Delta(\zeta_{17})=\pm (2\sigma_8\zeta_{15}-x\zeta_8\sigma_{19}), \ (x:odd)",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,16 9,0 1 0 0 0 0 0 0 0 0 0 0,\zeta8\sigma19,8.0
18,8,2,2.0,\eta8\bar{\mu}9,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta8\bar{\mu}9,2.0
18,9,0,8.0,\sigma9\zeta16,"[M] p304, \ \Delta(\sigma_9\zeta_{16})=x'(\nu_4\zeta_7\sigma_{18}), \ (x':odd)",0 1 0 0 0 0 0 0 0 0 0 0,"Unknown, \ E(\sigma_{9}\zeta_{16})=\pm 2\lambda''+ \ some",0 2 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 16,1 0 0 0 0 0 0 0 0 0 0 0,\sigma9\zeta16,8.0
18,9,1,2.0,\eta9\bar{\mu}10,"[M] p305, \ \Delta(\eta_9 \bar{\mu}_{10})=E \nu'\eta_7 \bar{\mu}_8",1 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta9\bar{\mu}10,2.0
18,10,0,8.0,\xi'',,,"Lem12.19, \ E \xi''=2\xi'",2 0 0 0 0 0 0 0 0 0 0 0,"Lem12.19, \ H(\xi'')=\nu_{19}^3+\eta_{19}\epsilon_{20}",1 0 1 0 0 0 0 0 0 0 0 0,43,1 0 0 0 0 0 0 0 0 0 0 0,\xi'',8.0
18,10,1,2.0,\xi''+\lambda'',,,"Lem12.19, \ E \xi''=2\xi', E \lambda''=2\lambda'",0 2 0 0 0 0 0 0 0 0 0 0,"[Oda] Prop3(3), \ H(\lambda'')= \eta_{19}\epsilon_{20}",0 0 1 0 0 0 0 0 0 0 0 0,42,1 1 0 0 0 0 0 0 0 0 0 0,\lambda'',2.0
18,10,2,2.0,\eta10\bar{\mu}11,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta10\bar{\mu}11,2.0
18,11,0,8.0,\xi',"[M] p314, \ \Delta(\xi')=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem12.19, \ H(\xi')=\bar{\nu}_{21}+\epsilon_{21}",1 1 0 0 0 0 0 0 0 0 0 0,45,1 0 0 0 0 0 0 0 0 0 0 0,\xi',8.0
18,11,1,4.0,\xi'+\lambda',"[M] p314, \ \Delta(\xi')=0, \Delta(\lambda')=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,"[Oda] Prop4(3), \ H(\lambda')= \epsilon_{21}",0 1 0 0 0 0 0 0 0 0 0 0,44,1 1 0 0 0 0 0 0 0 0 0 0,\lambda',4.0
18,11,2,2.0,\eta11\bar{\mu}12,"[M] p314, \ \Delta(\eta_{11}\bar{\mu}_{12})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta11\bar{\mu}12,2.0
18,12,0,32.0,\xi12,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem12.14, \ H(\xi_{12})\equiv \sigma_{23} \mod 2\sigma_{23}",1 0 0 0 0 0 0 0 0 0 0 0,46,1 0 0 0 0 0 0 0 0 0 0 0,\xi12,32.0
18,12,1,4.0,4\xi12+E \xi',,,"Lem12.19, \  \pm \Delta(\sigma_{25})=-2\xi_{12}+E\xi'",2 0 0 0 0 0 0 0 0 0 0 0,"Lem12.14, \ H(\xi_{12})\equiv \sigma_{23} \mod 2\sigma_{23}",0 0 0 0 0 0 0 0 0 0 0 0,45,4 1 0 0 0 0 0 0 0 0 0 0,E \xi',4.0
18,12,2,4.0,E \xi'+E \lambda',,,"Lem12.19, \  \pm \Delta(\sigma_{25})=-2\xi_{12}+E\xi', \ E^{2} \lambda'=2\lambda",0 2 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,44,0 1 1 0 0 0 0 0 0 0 0 0,E \lambda',4.0
18,12,3,2.0,\eta12\bar{\mu}13,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 0 1 0 0 0 0 0 0 0 0,\eta12\bar{\mu}13,2.0
18,13,0,8.0,\xi13,\Delta(\xi_{13})=\Delta(\xi_{13}),0 0 0 1 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,1 0 0 0 0 0 0 0 0 0 0 0,\xi13,8.0
18,13,1,8.0,\lambda,\Delta(\lambda)=\Delta(\lambda),0 0 0 0 1 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem12.18, \ H(\lambda)=\nu_{25}^2",1 0 0 0 0 0 0 0 0 0 0 0,47,0 1 0 0 0 0 0 0 0 0 0 0,\lambda,8.0
18,13,2,2.0,\eta13\bar{\mu}14,"Lem5.13, \ H(\sigma')=\eta_{13}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta13\bar{\mu}14,2.0
18,14,0,8.0,\xi14,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,1 0 0 0 0 0 0 0 0 0 0 0,\xi14,8.0
18,14,1,8.0,E \lambda,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,47,0 1 0 0 0 0 0 0 0 0 0 0,E \lambda,8.0
18,14,2,2.0,\eta14\bar{\mu}15,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta14\bar{\mu}15,2.0
18,15,0,8.0,\xi15,,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,1 0 0 0 0 0 0 0 0 0 0 0,\xi15,8.0
18,15,1,8.0,E^2\lambda,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,47,0 1 0 0 0 0 0 0 0 0 0 0,E^2\lambda,8.0
18,15,2,2.0,\eta15\bar{\mu}16,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta15\bar{\mu}16,2.0
18,16,0,8.0,\nu^{*}16,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem12.14, \ H(\nu^{*}_{16})\equiv \nu_{31} \mod 2\nu_{31}",1 0 0 0 0 0 0 0 0 0 0 0,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}16,8.0
18,16,1,8.0,\xi16,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,0 1 0 0 0 0 0 0 0 0 0 0,\xi16,8.0
18,16,2,8.0,E^3\lambda,,,"Lem12.18, \ E^3\lambda-2\nu^{*}_{16}=\pm \Delta(\nu_{33})",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,47,0 0 1 0 0 0 0 0 0 0 0 0,E^3\lambda,8.0
18,16,3,2.0,\eta16\bar{\mu}17,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 0 1 0 0 0 0 0 0 0 0,\eta16\bar{\mu}17,2.0
18,17,0,8.0,\nu^{*}17,"[O1] (7.13), \ \Delta({\nu^{*}_{17}})\equiv {\sigma_{8}}{E^{2}\lambda} \mod 4{\sigma_{8}}{\xi_{15}} , 2{\sigma_{8}}{E^{2}\lambda} , {\sigma_{8}}{\eta_{15}}{\bar{\mu}_{16}} , E\pi_{32}^7",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}17,8.0
18,17,1,8.0,\xi17,"[O1] (7.3), \ \Delta({\xi_{17}})\equiv \pm2{\sigma_{8}}{\xi_{15}}+{E^{3}\phi''} \mod 2{E\phi'''} , 2{E^{3}\phi''} , {\eta_{8}}{\bar{\mu}_{9}}{\sigma_{26}}",2 0 0 0 1 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,0 1 0 0 0 0 0 0 0 0 0 0,\xi17,8.0
18,17,2,2.0,\eta17\bar{\mu}18,"[O] Prop6.3(5), \ \Delta({\eta_{17}}{\bar{\mu}_{18}})={E\sigma'}{\eta_{15}}{\bar{\mu}_{16}}",0 0 0 0 0 1 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta17\bar{\mu}18,2.0
18,18,0,8.0,\nu^{*}18,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}18,8.0
18,18,1,4.0,\xi18,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,1 1 0 0 0 0 0 0 0 0 0 0,\xi18,4.0
18,18,2,2.0,\eta18\bar{\mu}19,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta18\bar{\mu}19,2.0
18,19,0,8.0,\nu^{*}19,"[O1] Prop6.4(6), \ \Delta({\nu^{*}_{19}})={\sigma_{9}}{\omega_{16}}{\nu_{32}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}19,8.0
18,19,1,2.0,\xi19,"[O1] Prop6.4(6), \ \Delta({\xi_{19}})={\bar{\sigma}_{9}}{\sigma_{28}}",0 0 0 0 1 0 0 0 0 0 0 0,"Cor12.25, \ \Delta(\iota_{39})=\nu^{*}_{19}+\xi_{19}",-1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46,0 1 0 0 0 0 0 0 0 0 0 0,\xi19,2.0
18,19,2,2.0,\eta19\bar{\mu}20,"[O1] Prop6.4(6), \ \Delta({\eta_{19}}{\bar{\mu}_{20}})=4{\sigma_{9}}{\bar{\zeta}_{16}}",0 0 4 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta19\bar{\mu}20,2.0
18,20,0,8.0,\nu^{*}20,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}20,8.0
18,20,1,2.0,\eta20\bar{\mu}21,,,,0 1 0 0 0 0 0 0 0 0 0 0,,,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta20\bar{\mu}21,2.0
18,21,0,8.0,\nu^{*}21,"[O2] Prop4.4(7), \ 4\Delta({\nu^{*}_{21}})=0",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}21,8.0
18,21,1,2.0,\eta21\bar{\mu}22,"[O2] Prop4.4(7), \ \Delta({\eta_{21}}{\bar{\mu}_{22}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta21\bar{\mu}22,2.0
18,23,0,8.0,\nu^{*}23,"[O2] Prop4.5(7), \ \Delta({\nu^{*}_{23}})={\sigma_{11}^{4}}",0 0 0 1 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}23,8.0
18,23,1,2.0,\eta23\bar{\mu}24,"[O2] Prop4.5(7), \ \Delta({\eta_{23}}{\bar{\mu}_{24}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta23\bar{\mu}24,2.0
18,25,0,8.0,\nu^{*}25,", \ \Delta({\nu^{*}_{25}})={\Delta(\nu_{25}^{*})}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}25,8.0
18,25,1,2.0,\eta25\bar{\mu}26,"[O3] Prop4.5(5), \ \Delta({\eta_{25}}{\bar{\mu}_{26}})={EC_{1}}{\bar{\mu}_{24}}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta25\bar{\mu}26,2.0
18,27,0,8.0,\nu^{*}27,"[O3] Prop4.6(9), \ \Delta({\nu^{*}_{27}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}27,8.0
18,27,1,2.0,\eta27\bar{\mu}28,"[O3] Prop4.6(9), \ \Delta({\eta_{27}}{\bar{\mu}_{28}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta27\bar{\mu}28,2.0
18,29,0,8.0,\nu^{*}29,"[O3] (10.14), \ \Delta({\nu^{*}_{29}})=\pm2{\omega^{*}_{14}}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,48,1 0 0 0 0 0 0 0 0 0 0 0,\nu^{*}29,8.0
18,29,1,2.0,\eta29\bar{\mu}30,"[O3] Prop4.7(10), \ \Delta({\eta_{29}}{\bar{\mu}_{30}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 38,0 1 0 0 0 0 0 0 0 0 0 0,\eta29\bar{\mu}30,2.0
18,,2,,,,,,,,,,,,
19,2,0,4.0,\eta2\mu'\sigma14,,,"p149, \ \Delta(\zeta_5\sigma_{16})\equiv \pm (\eta_2\mu'\sigma_{14}) \mod \{\eta_2\nu'\bar{\varepsilon}_6 \} + \{ \eta_{2}^2\bar{\mu}_4 \}",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,2 15 9,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\mu'\sigma14,4.0
19,2,1,2.0,\eta2\nu'\bar{\varepsilon}6,,,"Lem5.7, \ \Delta(\nu_5)=\pm (\eta_2\nu')",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,2 3 25,0 1 0 0 0 0 0 0 0 0 0 0,\eta2\nu'\bar{\varepsilon}6,2.0
19,2,2,2.0,\eta2^2\bar{\mu}4,,,"Lem12.4, \ 2\bar{\mu}{'}=\eta_{3}^2\bar{\mu}_5",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,2 2 38,0 0 1 0 0 0 0 0 0 0 0 0,\eta2^2\bar{\mu}4,2.0
19,3,0,4.0,\bar{\mu}',,,E (\bar{\mu}{'})=E \bar{\mu}{'},0 0 0 0 1 0 0 0 0 0 0 0,"Lem12.4, \ H(\bar{\mu}{'})\equiv \bar{\mu}_5 \mod E^3 \pi_{19}^2",0 1 0 0 0 0 0 0 0 0 0 0,49,1 0 0 0 0 0 0 0 0 0 0 0,\bar{\mu}',4.0
19,3,1,2.0,\nu'\mu6\sigma15,,,E (\nu'\mu_6\sigma_{15})=E \nu'\mu_7\sigma_{16},0 0 0 0 0 1 0 0 0 0 0 0,"p149, \ H(\nu'\mu_6\sigma_{15})=\eta_5\mu_6\sigma_{15}",0 0 1 0 0 0 0 0 0 0 0 0,3 12 9,0 1 0 0 0 0 0 0 0 0 0 0,\nu'\mu6\sigma15,2.0
19,4,0,2.0,\nu4\sigma'\mu14,,,"p150, \ \Delta(\sigma_9\mu_{16})=\nu_4\sigma'\mu_{14}+E (\epsilon'\mu_{13})",0 0 0 0 0 0 0 0 0 0 0 0,H(\nu_4\sigma'\mu_{14})=\sigma'\mu_{14},1 0 0 0 0 0 0 0 0 0 0 0,4 8 12,1 0 0 0 0 0 0 0 0 0 0 0,\nu4\sigma'\mu14,2.0
19,4,1,2.0,\nu4E \zeta',,,"p150, \ \Delta(\sigma_9\eta_{16}\epsilon_{17})=\nu_4E \zeta'+E (\epsilon'\eta_{13}\epsilon_{14})",0 0 0 0 0 0 0 0 0 0 0 0,H(\nu_4E \zeta')=E \zeta',0 1 0 0 0 0 0 0 0 0 0 0,4 32,0 1 0 0 0 0 0 0 0 0 0 0,\nu4E \zeta',2.0
19,4,2,2.0,\nu4\mu7\sigma16,,,E (\nu_4\mu_7\sigma_{16})=\nu_5\mu_8\sigma_{17},0 1 0 0 0 0 0 0 0 0 0 0,H(\nu_4\mu_7\sigma_{16})=\mu_7\sigma_{16},0 0 1 0 0 0 0 0 0 0 0 0,4 12 9,0 0 1 0 0 0 0 0 0 0 0 0,\nu4\mu7\sigma16,2.0
19,4,3,2.0,\nu4\eta7\bar{\varepsilon}8,,,"p150, \ \Delta(\sigma_9\nu_{16}^3)=\nu_4\eta_7\bar{\varepsilon}_8+E (\epsilon'\nu_{13}^3)",0 0 0 0 0 0 0 0 0 0 0 0,H(\nu_4\eta_7\bar{\varepsilon}_8)=\eta_7\bar{\varepsilon}_8,0 0 0 1 0 0 0 0 0 0 0 0,4 2 25,0 0 0 1 0 0 0 0 0 0 0 0,\nu4\eta7\bar{\varepsilon}8,2.0
19,4,4,4.0,E \bar{\mu}',,,"Lem12.4, \ E^2\bar{\mu}'=2\bar{\zeta}_5",2 0 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}{'})=E \bar{\mu}{'},0 0 0 0 0 0 0 0 0 0 0 0,49,0 0 0 0 1 0 0 0 0 0 0 0,E \bar{\mu}',4.0
